area,num_ev,latitude,longitude
Lyari,182,24.848245,67.001224
Lyari,479,24.852272,67.00342
Orangi Town,394,24.943039,66.950546
Korangi,219,24.837497,67.142581
Lyari,496,24.848631,67.016837
Landhi,148,24.852088,67.207296
Landhi,74,24.845321,67.205875
Gulberg,474,24.913735,67.074975
Saddar,323,24.851834,67.0006
North Nazimabad,116,24.939867,67.044963
North Nazimabad,436,24.949969,67.039611
SITE,149,24.925216,66.98032
Gulshan-e-Iqbal,246,24.92854,67.107808
Gulshan-e-Iqbal,467,24.933145,67.098112
North Nazimabad,104,24.948829,67.046426
Malir,69,24.899912,67.222593
Korangi,78,24.844461,67.138992
Landhi,472,24.84622,67.196093
DHA,347,24.819245,67.058083
Gulberg,77,24.916021,67.074219
Malir,284,24.888451,67.221874
Clifton,41,24.805069,67.021281
SITE,320,24.929347,66.999421
Malir,465,24.897053,67.20762
Gulberg,156,24.913248,67.075845
Malir,241,24.885633,67.217475
Korangi,332,24.832495,67.124545
SITE,236,24.913775,66.999866
Orangi Town,459,24.952378,66.959981
Gulberg,291,24.928944,67.08801
Saddar,441,24.850951,67.014957
Clifton,41,24.819459,67.02889
DHA,17,24.817537,67.076043
DHA,314,24.803889,67.066363
SITE,404,24.914178,66.983867
North Nazimabad,7,24.936973,67.044068
Saddar,487,24.850127,67.0156
Lyari,68,24.84366,67.013153
Korangi,211,24.83228,67.129598
North Nazimabad,324,24.945661,67.030458
SITE,133,24.916416,66.995226
Saddar,407,24.855409,67.013164
Orangi Town,194,24.959014,66.95875
Clifton,476,24.804241,67.035548
Shah Faisal,421,24.877513,67.159534
Orangi Town,44,24.940279,66.961436
DHA,495,24.805256,67.069792
Shah Faisal,251,24.862608,67.147545
Orangi Town,379,24.958292,66.956534
Gulshan-e-Iqbal,417,24.928075,67.098473
Gulshan-e-Iqbal,243,24.924354,67.104605
DHA,240,24.818719,67.066043
North Nazimabad,445,24.936957,67.041353
Clifton,201,24.805355,67.035425
Lyari,452,24.855055,67.013392
North Nazimabad,24,24.935523,67.041138
Orangi Town,299,24.940617,66.963708
Orangi Town,141,24.944941,66.966537
Malir,76,24.889032,67.209872
Malir,109,24.893151,67.218241
Saddar,10,24.855778,67.000194
North Nazimabad,451,24.941306,67.028413
Lyari,445,24.858463,67.002684
Lyari,418,24.842779,67.015429
Korangi,453,24.843184,67.137463
Malir,57,24.893053,67.214354
SITE,248,24.927845,66.983935
DHA,42,24.803201,67.067662
SITE,446,24.928346,66.991337
Shah Faisal,395,24.875636,67.143123
Shah Faisal,31,24.870069,67.142081
SITE,396,24.91383,66.985116
Landhi,43,24.851361,67.192897
North Nazimabad,119,24.9423,67.031666
Shah Faisal,396,24.860175,67.145715
Saddar,188,24.868247,67.019011
Gulshan-e-Iqbal,194,24.916817,67.101098
Korangi,415,24.841556,67.132673
Clifton,171,24.808401,67.03076
SITE,498,24.928571,66.986346
Clifton,378,24.810589,67.034953
Gulshan-e-Iqbal,435,24.922273,67.100533
Korangi,315,24.834484,67.132371
Malir,389,24.89142,67.209689
Landhi,67,24.85111,67.209149
Korangi,73,24.840553,67.124986
DHA,279,24.806018,67.071308
Lyari,45,24.84435,67.004592
Shah Faisal,389,24.879094,67.146548
Korangi,480,24.849379,67.13269
Orangi Town,254,24.945086,66.966897
Lyari,411,24.856785,67.012613
SITE,357,24.92471,66.988656
Shah Faisal,346,24.87178,67.146606
Malir,225,24.880546,67.207708
Malir,274,24.885317,67.223437
Clifton,38,24.805065,67.035429
Lyari,55,24.842644,67.013024
Malir,116,24.893569,67.217695
Korangi,425,24.836908,67.130062
Lyari,296,24.857547,67.015487
Shah Faisal,203,24.875137,67.154737
Orangi Town,319,24.946545,66.950625
Saddar,317,24.855167,67.015582
SITE,468,24.924517,66.981365
SITE,153,24.92442,66.99431
Landhi,280,24.845568,67.197076
Malir,131,24.898626,67.209668
Gulshan-e-Iqbal,58,24.933507,67.111133
SITE,130,24.912694,66.991473
Orangi Town,489,24.947759,66.969133
Shah Faisal,496,24.871903,67.146124
Lyari,14,24.842719,67.008325
Shah Faisal,390,24.877759,67.142328
Korangi,494,24.835228,67.124944
Korangi,245,24.844283,67.131549
Landhi,435,24.843909,67.204709
Lyari,273,24.848725,67.014101
Korangi,84,24.830978,67.139446
Malir,492,24.885932,67.21876
Korangi,496,24.83161,67.136448
Korangi,38,24.845958,67.122768
Lyari,241,24.843805,67.018958
Gulshan-e-Iqbal,84,24.920822,67.102792
Orangi Town,446,24.94257,66.955107
Shah Faisal,177,24.872844,67.155849
DHA,412,24.811554,67.076175
DHA,129,24.806794,67.066706
Korangi,398,24.838766,67.135849
Korangi,20,24.849737,67.141454
SITE,44,24.910057,66.985556
Orangi Town,234,24.942003,66.967523
North Nazimabad,22,24.943199,67.031321
Gulberg,119,24.928551,67.073267
Malir,439,24.894667,67.217891
Saddar,245,24.858887,67.017947
Lyari,275,24.848345,67.002931
SITE,475,24.922785,66.997748
Malir,275,24.893482,67.214943
Clifton,277,24.806625,67.035798
Lyari,409,24.846303,67.002187
Gulberg,452,24.922382,67.084294
Gulberg,313,24.925606,67.070829
Gulberg,286,24.923804,67.076223
North Nazimabad,453,24.939362,67.028531
Landhi,430,24.845842,67.197595
Korangi,73,24.834516,67.131599
Lyari,402,24.852022,67.003241
Malir,52,24.89693,67.223909
Clifton,69,24.807829,67.038754
Korangi,387,24.831945,67.128185
SITE,23,24.925253,66.997795
DHA,263,24.81328,67.063206
Shah Faisal,292,24.879234,67.152796
SITE,108,24.917725,66.989336
North Nazimabad,43,24.942575,67.027323
Gulshan-e-Iqbal,74,24.930341,67.103582
Lyari,118,24.852354,67.017937
Clifton,481,24.8085,67.019895
DHA,496,24.818517,67.067522
North Nazimabad,308,24.950381,67.039336
DHA,255,24.803303,67.062693
Lyari,394,24.859421,67.000089
Saddar,204,24.865945,67.008462
Korangi,497,24.841474,67.127719
Clifton,82,24.813225,67.02378
DHA,52,24.81854,67.064648
Orangi Town,445,24.940572,66.956998
DHA,498,24.806088,67.063122
Saddar,231,24.867875,67.000989
Gulshan-e-Iqbal,127,24.931543,67.103094
SITE,434,24.916242,66.999022
Lyari,23,24.85067,67.007098
Malir,240,24.888375,67.213357
DHA,402,24.808564,67.062923
DHA,155,24.815296,67.058926
Malir,120,24.8927,67.215768
Shah Faisal,440,24.861511,67.147513
Shah Faisal,176,24.878063,67.144548
Korangi,440,24.833447,67.140814
Orangi Town,326,24.94301,66.968955
Landhi,249,24.844643,67.19549
DHA,155,24.8082,67.058426
Lyari,184,24.840727,67.015643
Saddar,151,24.867062,67.000503
Gulshan-e-Iqbal,461,24.933308,67.096587
Gulshan-e-Iqbal,407,24.918698,67.10609
Landhi,259,24.847817,67.19923
Clifton,404,24.811243,67.037699
SITE,350,24.918092,66.98834
North Nazimabad,171,24.941361,67.029458
Shah Faisal,349,24.872187,67.151293
Malir,12,24.882448,67.222793
Saddar,221,24.85897,67.010437
Malir,495,24.891382,67.207793
Korangi,376,24.838902,67.136488
Korangi,389,24.84998,67.141741
Gulberg,358,24.915474,67.079231
Gulberg,432,24.911356,67.089372
Landhi,299,24.841334,67.200119
SITE,480,24.916249,66.98974
Gulberg,449,24.911841,67.077512
DHA,194,24.821017,67.073866
Orangi Town,462,24.941432,66.953912
Landhi,370,24.842124,67.205364
Lyari,282,24.841084,67.003892
Gulshan-e-Iqbal,203,24.926472,67.108647
Saddar,461,24.854935,67.019668
Gulberg,345,24.918272,67.075985
Malir,154,24.888583,67.211382
Gulshan-e-Iqbal,31,24.92516,67.101284
SITE,263,24.917842,66.995868
Shah Faisal,365,24.865166,67.156156
Gulberg,27,24.924445,67.072076
SITE,202,24.925904,66.981615
Orangi Town,171,24.956045,66.965386
DHA,62,24.804523,67.061841
North Nazimabad,173,24.947464,67.034047
Gulshan-e-Iqbal,374,24.919525,67.109989
Clifton,89,24.812228,67.025101
Shah Faisal,156,24.8781,67.151159
Lyari,158,24.84701,67.018052
DHA,43,24.809698,67.063955
Korangi,380,24.83242,67.1258
Landhi,458,24.857137,67.198519
Shah Faisal,117,24.879778,67.142672
Shah Faisal,104,24.877219,67.143855
Saddar,65,24.860365,67.005353
DHA,496,24.803542,67.063154
SITE,19,24.928449,66.9856
DHA,237,24.818995,67.06506
Gulberg,437,24.912073,67.077982
Gulberg,151,24.917462,67.083249
Lyari,193,24.845204,67.011904
Gulberg,173,24.922273,67.072337
SITE,395,24.915392,66.986367
Malir,163,24.886205,67.20557
Clifton,282,24.815809,67.033725
North Nazimabad,436,24.935096,67.042768
Lyari,229,24.844763,67.011534
North Nazimabad,253,24.933822,67.046966
SITE,276,24.918512,66.982201
Lyari,341,24.845647,67.007977
Malir,460,24.882713,67.220602
North Nazimabad,283,24.940532,67.040047
Saddar,431,24.855974,67.008367
Malir,263,24.890281,67.206966
Korangi,353,24.842599,67.139465
Saddar,185,24.857061,67.013034
Clifton,95,24.807264,67.020027
DHA,91,24.805477,67.067393
Korangi,11,24.833739,67.142204
Lyari,144,24.848593,67.017351
Gulshan-e-Iqbal,315,24.929349,67.098615
Landhi,327,24.854294,67.192885
DHA,344,24.810766,67.064761
Landhi,326,24.840521,67.201918
DHA,500,24.806201,67.060232
Saddar,346,24.857916,67.009879
Lyari,301,24.851189,67.013035
Clifton,264,24.816618,67.029351
DHA,263,24.813969,67.061725
Gulshan-e-Iqbal,450,24.927738,67.096174
Saddar,88,24.862524,67.003409
Shah Faisal,170,24.864809,67.150482
Saddar,366,24.869722,67.00598
DHA,277,24.802792,67.064686
Saddar,128,24.851418,67.016039
Clifton,298,24.823239,67.030532
Orangi Town,221,24.954358,66.968768
Malir,324,24.88838,67.209559
Lyari,469,24.842459,67.000242
Saddar,12,24.854468,67.001022
Lyari,149,24.846996,67.008825
DHA,232,24.822426,67.076375
Landhi,52,24.850071,67.209484
Shah Faisal,461,24.867431,67.151079
Saddar,316,24.8646,67.007471
Saddar,249,24.861576,67.006651
DHA,303,24.810563,67.074391
Clifton,145,24.818318,67.037601
Saddar,67,24.865121,67.005452
Gulshan-e-Iqbal,286,24.923613,67.098945
Gulberg,459,24.929642,67.088219
Clifton,30,24.815565,67.030062
Saddar,7,24.85975,67.004327
SITE,33,24.917965,66.9913
Saddar,310,24.857704,67.003964
Gulberg,157,24.924213,67.076242
Saddar,500,24.864266,67.011019
Landhi,471,24.855541,67.192749
Clifton,232,24.81299,67.022212
Lyari,288,24.845387,67.002887
SITE,299,24.921085,66.990713
Landhi,78,24.847506,67.206389
Saddar,119,24.869382,67.001446
Lyari,361,24.842285,67.014817
Shah Faisal,244,24.862065,67.142567
Shah Faisal,332,24.862092,67.1437
Korangi,319,24.832572,67.1392
Orangi Town,206,24.954376,66.967285
Clifton,18,24.815893,67.039095
Orangi Town,437,24.954352,66.952328
Shah Faisal,437,24.875408,67.151555
SITE,210,24.921254,66.988074
Saddar,20,24.855497,67.018118
SITE,321,24.924659,66.996467
Korangi,369,24.847975,67.137125
Korangi,244,24.834175,67.133085
Gulberg,345,24.914952,67.083693
Orangi Town,106,24.950301,66.958611
Orangi Town,447,24.953778,66.954198
Korangi,291,24.840701,67.139803
SITE,200,24.927123,66.981589
Landhi,32,24.847787,67.19916
Malir,81,24.882556,67.215616
Saddar,332,24.867313,67.01154
North Nazimabad,223,24.948229,67.033787
Clifton,360,24.8039,67.035508
Malir,406,24.881393,67.216871
Gulberg,439,24.923683,67.075685
Gulshan-e-Iqbal,476,24.935358,67.102977
Shah Faisal,319,24.8676,67.150442
Shah Faisal,49,24.87723,67.144649
Clifton,302,24.809059,67.029851
Gulshan-e-Iqbal,379,24.917488,67.09876
Orangi Town,354,24.954064,66.95062
Saddar,282,24.862024,67.016802
Orangi Town,396,24.957387,66.952122
DHA,296,24.811552,67.063958
Lyari,309,24.850091,67.016505
Orangi Town,62,24.958892,66.952337
Gulshan-e-Iqbal,193,24.917011,67.093104
SITE,347,24.915155,66.980191
Clifton,453,24.813532,67.03608
Malir,71,24.887789,67.211322
Shah Faisal,36,24.87829,67.159839
SITE,315,24.9169,66.995351
North Nazimabad,99,24.945204,67.031565
Malir,116,24.89948,67.211795
Gulshan-e-Iqbal,209,24.924866,67.094615
Malir,132,24.881188,67.209858
Lyari,263,24.840331,67.004191
Orangi Town,166,24.953777,66.961607
SITE,120,24.914003,66.999315
Gulshan-e-Iqbal,361,24.93439,67.101842
Orangi Town,320,24.941634,66.95797
Shah Faisal,207,24.860775,67.147772
Korangi,490,24.844618,67.129279
SITE,259,24.922499,66.995558
Gulberg,446,24.923256,67.08515
Gulberg,51,24.916867,67.071038
DHA,134,24.819577,67.07567
Shah Faisal,438,24.86816,67.158311
Gulshan-e-Iqbal,369,24.916222,67.095496
North Nazimabad,106,24.933602,67.044711
Shah Faisal,435,24.871595,67.147051
Orangi Town,65,24.940958,66.953307
Orangi Town,22,24.946262,66.959228
Lyari,247,24.849478,67.001874
Malir,356,24.892913,67.224949
North Nazimabad,214,24.950114,67.035289
Lyari,353,24.842309,67.018578
Shah Faisal,272,24.869217,67.144362
Korangi,77,24.849305,67.12528
Korangi,260,24.843928,67.129943
North Nazimabad,233,24.944163,67.028352
Gulberg,270,24.921743,67.088583
Orangi Town,82,24.946966,66.962993
Saddar,459,24.858558,67.006019
Malir,160,24.897923,67.224307
Shah Faisal,111,24.87801,67.145416
Clifton,195,24.80759,67.021875
Malir,268,24.895329,67.206141
SITE,361,24.928953,66.986414
Landhi,380,24.840086,67.20344
North Nazimabad,161,24.94489,67.031446
Lyari,164,24.850798,67.012065
Korangi,423,24.8493,67.139716
SITE,235,24.927848,66.981165
Gulshan-e-Iqbal,422,24.918773,67.096916
Clifton,351,24.804141,67.024068
Saddar,167,24.855223,67.013139
Gulshan-e-Iqbal,224,24.925083,67.105344
Clifton,63,24.810378,67.02117
Malir,313,24.880497,67.214709
Korangi,99,24.841889,67.136561
Landhi,249,24.846539,67.190126
Gulberg,384,24.915891,67.073924
Gulberg,62,24.911747,67.083519
Orangi Town,108,24.949933,66.964712
Clifton,56,24.8185,67.033474
Shah Faisal,346,24.87833,67.149236
Gulberg,124,24.911871,67.07603
DHA,151,24.80642,67.075411
Malir,133,24.895443,67.220957
Orangi Town,23,24.952332,66.968747
Saddar,287,24.8523,67.012643
Lyari,496,24.842561,67.002217
Orangi Town,491,24.945751,66.950765
Malir,111,24.889501,67.215388
Lyari,103,24.845776,67.008471
Clifton,472,24.812481,67.023313
SITE,208,24.914374,66.994003
Lyari,67,24.846303,67.012255
Lyari,114,24.85828,67.001167
SITE,366,24.925874,66.99621
Malir,270,24.889432,67.221554
Gulberg,275,24.92447,67.083972
Lyari,373,24.858632,67.002258
Landhi,384,24.852526,67.19338
Orangi Town,444,24.950757,66.958997
North Nazimabad,218,24.937074,67.035037
Korangi,130,24.838935,67.13994
Gulshan-e-Iqbal,498,24.922071,67.108525
Landhi,151,24.844729,67.207111
Gulberg,365,24.917908,67.088824
Gulshan-e-Iqbal,452,24.930009,67.092564
Clifton,158,24.820334,67.024698
DHA,72,24.813888,67.06602
SITE,277,24.925482,66.982175
DHA,444,24.819683,67.075992
SITE,243,24.929823,66.996607
Clifton,412,24.823247,67.022749
Gulberg,341,24.92359,67.080204
Orangi Town,180,24.952993,66.9602
Malir,460,24.895084,67.2244
Malir,406,24.885296,67.223733
Lyari,127,24.851656,67.00871
Korangi,352,24.847312,67.123503
DHA,463,24.822049,67.05991
Clifton,483,24.806544,67.034327
SITE,233,24.920885,66.986904
North Nazimabad,384,24.94609,67.044405
Gulberg,422,24.912116,67.076215
Landhi,225,24.850819,67.198983
Orangi Town,250,24.951976,66.964467
Gulberg,96,24.915478,67.085108
Lyari,150,24.840675,67.010274
Gulshan-e-Iqbal,339,24.931095,67.093465
Lyari,194,24.848604,67.002828
Lyari,76,24.85246,67.016337
Landhi,182,24.848226,67.190073
SITE,401,24.920924,66.981826
Clifton,462,24.808886,67.030052
North Nazimabad,132,24.944755,67.039017
Shah Faisal,246,24.874601,67.155455
Landhi,150,24.842832,67.193193
Landhi,258,24.849604,67.19412
Lyari,336,24.840649,67.01928
Orangi Town,475,24.940352,66.968764
Shah Faisal,358,24.879768,67.156468
Shah Faisal,182,24.874474,67.144954
North Nazimabad,51,24.937444,67.033988
Landhi,132,24.854997,67.192744
Saddar,168,24.8695,67.015786
Korangi,341,24.842183,67.127097
Gulberg,184,24.9283,67.074412
Orangi Town,241,24.949078,66.969682
Landhi,201,24.859984,67.193341
SITE,452,24.918323,66.991808
SITE,420,24.918525,66.985138
Saddar,20,24.866347,67.011969
North Nazimabad,330,24.93624,67.037873
DHA,110,24.810052,67.058752
Korangi,200,24.845848,67.140276
Lyari,20,24.855752,67.002072
North Nazimabad,98,24.938337,67.047178
Lyari,339,24.857092,67.018737
Orangi Town,397,24.954785,66.951708
Korangi,460,24.834713,67.137427
DHA,368,24.813409,67.074342
Gulshan-e-Iqbal,265,24.924889,67.096414
Gulshan-e-Iqbal,239,24.924698,67.09338
SITE,143,24.915965,66.98201
Saddar,288,24.869966,67.009713
DHA,432,24.808453,67.072084
Clifton,184,24.808887,67.022606
DHA,9,24.802882,67.068297
Malir,484,24.886527,67.209872
Korangi,191,24.840585,67.129763
SITE,260,24.919109,66.990098
Shah Faisal,440,24.878958,67.145947
Saddar,380,24.861608,67.018568
North Nazimabad,386,24.943178,67.035283
North Nazimabad,20,24.933051,67.028018
Clifton,54,24.80575,67.025356
Shah Faisal,5,24.87661,67.143668
Clifton,435,24.814249,67.032599
Orangi Town,66,24.940292,66.953377
Shah Faisal,222,24.87557,67.141707
Orangi Town,381,24.947924,66.967933
North Nazimabad,377,24.95136,67.03999
Lyari,378,24.852733,67.002005
Malir,207,24.898622,67.222858
Gulberg,5,24.915904,67.084598
Gulshan-e-Iqbal,396,24.925885,67.109849
Gulshan-e-Iqbal,6,24.916709,67.09325
Lyari,16,24.844131,67.016517
Gulberg,203,24.929757,67.088166
DHA,414,24.821518,67.065451
SITE,291,24.915314,66.984368
Saddar,229,24.869383,67.002856
Malir,232,24.897354,67.21554
Clifton,381,24.806088,67.033903
SITE,351,24.920372,66.99988
Orangi Town,379,24.940486,66.952751
Gulberg,5,24.925774,67.088044
Landhi,360,24.858262,67.195459
Landhi,340,24.841026,67.194595
DHA,237,24.817481,67.057932
Malir,297,24.893338,67.207578
Gulberg,437,24.929469,67.088722
Saddar,469,24.866135,67.004758
Gulberg,452,24.922529,67.084956
Orangi Town,395,24.942768,66.96952
Malir,340,24.89846,67.210879
Gulberg,298,24.914299,67.083526
Saddar,90,24.867521,67.004411
DHA,125,24.813916,67.057175
Gulshan-e-Iqbal,248,24.92503,67.101526
Orangi Town,195,24.952309,66.962415
SITE,205,24.916539,66.989968
Shah Faisal,223,24.871264,67.147927
Lyari,334,24.855678,67.002163
Korangi,323,24.849802,67.134045
Gulberg,499,24.910541,67.074581
Korangi,425,24.842345,67.132353
DHA,64,24.82109,67.058329
Malir,378,24.899707,67.213696
Gulberg,187,24.915474,67.080165
Landhi,78,24.845827,67.197358
DHA,95,24.805768,67.076425
Gulshan-e-Iqbal,125,24.917228,67.102497
Malir,454,24.882747,67.207074
DHA,182,24.81193,67.068832
Lyari,115,24.854454,67.010393
Clifton,46,24.811166,67.021808
Clifton,292,24.821406,67.036835
Lyari,373,24.845786,67.005958
Lyari,452,24.841527,67.01391
North Nazimabad,448,24.944325,67.038785
Korangi,258,24.839541,67.127483
Orangi Town,407,24.954124,66.959488
SITE,110,24.922259,66.991143
Lyari,62,24.851149,67.013994
Clifton,334,24.823164,67.037356
Gulberg,349,24.919179,67.073417
Orangi Town,289,24.946537,66.968593
Clifton,88,24.809709,67.023055
Gulberg,380,24.911227,67.086309
North Nazimabad,361,24.942332,67.03661
Gulberg,187,24.920453,67.079463
Lyari,208,24.856628,67.00423
Saddar,300,24.868086,67.015751
Shah Faisal,396,24.874094,67.155037
Landhi,478,24.851003,67.199221
Shah Faisal,407,24.877898,67.156058
Orangi Town,262,24.944969,66.960165
Korangi,80,24.840891,67.132945
Korangi,492,24.844644,67.134157
Saddar,326,24.855154,67.007888
Shah Faisal,470,24.866525,67.146702
Lyari,241,24.850275,67.005833
Korangi,229,24.83636,67.13073
Malir,321,24.889276,67.20879
Gulberg,154,24.910611,67.074141
Korangi,432,24.849859,67.139886
Saddar,317,24.857857,67.010385
Gulberg,463,24.91465,67.071764
Orangi Town,8,24.94868,66.954781
Shah Faisal,127,24.875826,67.159912
Shah Faisal,460,24.873356,67.151563
Shah Faisal,236,24.86221,67.155441
Gulshan-e-Iqbal,222,24.922397,67.094996
Malir,119,24.888264,67.20636
Malir,177,24.883224,67.205904
Landhi,454,24.85092,67.197445
DHA,142,24.819037,67.069251
Clifton,470,24.819679,67.03309
SITE,94,24.915956,66.993907
DHA,206,24.821283,67.066217
Korangi,437,24.84917,67.137407
DHA,46,24.806489,67.060937
SITE,182,24.913124,66.992173
SITE,106,24.92176,66.984357
Orangi Town,21,24.955434,66.959297
Saddar,460,24.858175,67.004508
Saddar,73,24.859009,67.009182
Korangi,271,24.845958,67.134691
Orangi Town,463,24.95039,66.958121
SITE,426,24.917114,66.9989
Gulshan-e-Iqbal,448,24.926863,67.096167
Malir,258,24.881835,67.205796
Malir,493,24.890338,67.212128
Clifton,83,24.821315,67.036177
Orangi Town,376,24.945848,66.953628
Shah Faisal,383,24.875392,67.143606
Orangi Town,266,24.940564,66.95384
Gulshan-e-Iqbal,123,24.926298,67.097733
Shah Faisal,84,24.860609,67.14154
Clifton,316,24.813794,67.020694
Landhi,327,24.843895,67.205469
Saddar,331,24.857663,67.000183
Orangi Town,489,24.940619,66.95553
DHA,122,24.810144,67.069419
Lyari,212,24.841934,67.010819
SITE,215,24.91853,66.989058
SITE,408,24.922202,66.995678
Gulshan-e-Iqbal,491,24.919198,67.106777
Malir,341,24.881953,67.209508
North Nazimabad,109,24.933637,67.036798
Shah Faisal,344,24.864059,67.140543
Malir,272,24.896098,67.217727
Malir,216,24.895028,67.212944
Clifton,313,24.815721,67.024481
Korangi,9,24.848455,67.140494
SITE,449,24.929751,66.983971
North Nazimabad,12,24.947179,67.028269
Landhi,438,24.851397,67.208524
Gulberg,479,24.923988,67.076995
Orangi Town,7,24.954719,66.950964
Gulshan-e-Iqbal,210,24.918619,67.102009
Lyari,50,24.85587,67.001901
Orangi Town,250,24.941736,66.963192
